id,Name,Type,Port?,year,year_added,unc_year,DECADE,NHGISNAM,NHGISST,NHGISCTY,ICPSRST,ICPSRCTY,ICPSRNAM,STATENAM,ICPSRSTI,ICPSRCTYI,ICPSRFIP,GISJOIN,GISJOIN2,STATE,COUNTY,PID,X_CENTROID,Y_CENTROID
,Pipersville,,"0","1796","2000","1796","1800",Bucks,"420","0170","14","170",BUCKS,Pennsylvania,"14","170",42017.00000000000,G4200170,"4200170","420","0170",373.00000000000,1745467.56031000009,510705.40250700002
,Plumstead,,"0","1796","1796",,"1800",Bucks,"420","0170","14","170",BUCKS,Pennsylvania,"14","170",42017.00000000000,G4200170,"4200170","420","0170",373.00000000000,1745467.56031000009,510705.40250700002
,Morrisville,,"0","1796","1794",,"1800",Bucks,"420","0170","14","170",BUCKS,Pennsylvania,"14","170",42017.00000000000,G4200170,"4200170","420","0170",373.00000000000,1745467.56031000009,510705.40250700002
"1789",Bristol,,"0","1796","1776",,"1800",Bucks,"420","0170","14","170",BUCKS,Pennsylvania,"14","170",42017.00000000000,G4200170,"4200170","420","0170",373.00000000000,1745467.56031000009,510705.40250700002
,Doylestown,,"0","1804","1801",,"1800",Bucks,"420","0170","14","170",BUCKS,Pennsylvania,"14","170",42017.00000000000,G4200170,"4200170","420","0170",373.00000000000,1745467.56031000009,510705.40250700002
,Newtown,,"0","1804","1800",,"1800",Bucks,"420","0170","14","170",BUCKS,Pennsylvania,"14","170",42017.00000000000,G4200170,"4200170","420","0170",373.00000000000,1745467.56031000009,510705.40250700002
,Post Office,,"0","1804","1803",,"1800",Bucks,"420","0170","14","170",BUCKS,Pennsylvania,"14","170",42017.00000000000,G4200170,"4200170","420","0170",373.00000000000,1745467.56031000009,510705.40250700002
,Asheville,,"0","1804","1801",,"1800",Buncombe,"370","0210","47","210",BUNCOMBE,North Carolina,"47","210",37021.00000000000,G3700210,"3700210","370","0210",82.00000000000,1190486.58321000007,-128056.93510800001
,Waybesboro,,"0","1796","2000","1796","1800",Burke,"130","0330","44","330",BURKE,Georgia,"44","330",13033.00000000000,G1300330,"1300330","130","0330",13.00000000000,1295411.71466999990,-404333.12782100000
,Morganton,,"0","1796","1794",,"1800",Burke,"370","0230","47","230",BURKE,North Carolina,"47","230",37023.00000000000,G3700230,"3700230","370","0230",83.00000000000,1263114.18481000001,-92609.44581110000
,Post Office,,"0","1804","2000","1804","1800",Burke,"370","0230","47","230",BURKE,North Carolina,"47","230",37023.00000000000,G3700230,"3700230","370","0230",83.00000000000,1263114.18481000001,-92609.44581110000
,Trenton,,"0","1796","1794",,"1800",Burlington,"340","0050","12","50",BURLINGTON,New Jersey,"12","50",34005.00000000000,G3400050,"3400050","340","0050",213.00000000000,1794690.64268000005,468988.62850599998
,Bordentown,,"0","1804","1800",,"1800",Burlington,"340","0050","12","50",BURLINGTON,New Jersey,"12","50",34005.00000000000,G3400050,"3400050","340","0050",213.00000000000,1794690.64268000005,468988.62850599998
,Burlington,,"0","1804","1797",,"1800",Burlington,"340","0050","12","50",BURLINGTON,New Jersey,"12","50",34005.00000000000,G3400050,"3400050","340","0050",213.00000000000,1794690.64268000005,468988.62850599998
,Mt Holly,,"0","1804","1800",,"1800",Burlington,"340","0050","12","50",BURLINGTON,New Jersey,"12","50",34005.00000000000,G3400050,"3400050","340","0050",213.00000000000,1794690.64268000005,468988.62850599998
,Moorestown,,"0","1804","1800",,"1800",Burlington,"340","0050","12","50",BURLINGTON,New Jersey,"12","50",34005.00000000000,G3400050,"3400050","340","0050",213.00000000000,1794690.64268000005,468988.62850599998
,Atson,,"0","1804","1797",,"1800",Burlington,"340","0050","12","50",BURLINGTON,New Jersey,"12","50",34005.00000000000,G3400050,"3400050","340","0050",213.00000000000,1794690.64268000005,468988.62850599998
,Cabarass,,"0","1796","1800",,"1800",Cabarrus,"370","0250","47","250",CABARRUS,North Carolina,"47","250",37025.00000000000,G3700250,"3700250","370","0250",84.00000000000,1385166.63054999989,-123867.77870200000
,St Johnsbury,,"0","1804","1802",,"1800",Caledonia,"500","0050","6","50",CALEDONIA,Vermont,"6","50",50005.00000000000,G5000050,"5000050","500","0050",117.00000000000,1871218.06625999999,1010640.34603999997
,Danville,,"0","1804","1799",,"1800",Caledonia,"500","0050","6","50",CALEDONIA,Vermont,"6","50",50005.00000000000,G5000050,"5000050","500","0050",117.00000000000,1871218.06625999999,1010640.34603999997
,Walden,,"0","1804","1804",,"1800",Caledonia,"500","0050","6","50",CALEDONIA,Vermont,"6","50",50005.00000000000,G5000050,"5000050","500","0050",117.00000000000,1871218.06625999999,1010640.34603999997
,Barnet,,"0","1804","2000","1804","1800",Caledonia,"500","0050","6","50",CALEDONIA,Vermont,"6","50",50005.00000000000,G5000050,"5000050","500","0050",117.00000000000,1871218.06625999999,1010640.34603999997
,Peacham,,"0","1804","1800",,"1800",Caledonia,"500","0050","6","50",CALEDONIA,Vermont,"6","50",50005.00000000000,G5000050,"5000050","500","0050",117.00000000000,1871218.06625999999,1010640.34603999997
,Ryegate,,"0","1804","1799",,"1800",Caledonia,"500","0050","6","50",CALEDONIA,Vermont,"6","50",50005.00000000000,G5000050,"5000050","500","0050",117.00000000000,1871218.06625999999,1010640.34603999997
,Montpelier,,"0","1804","1798",,"1800",Caledonia,"500","0050","6","50",CALEDONIA,Vermont,"6","50",50005.00000000000,G5000050,"5000050","500","0050",117.00000000000,1871218.06625999999,1010640.34603999997
,Lower Malboro,,"0","1796","1796",,"1800",Calvert,"240","0090","52","70",CALVERT,Maryland,"52","70",24009.00000000000,G2400090,"2400090","240","0090",177.00000000000,1665905.81697999989,288899.64006900002
,Huntingtown,,"0","1796","1796",,"1800",Calvert,"240","0090","52","70",CALVERT,Maryland,"52","70",24009.00000000000,G2400090,"2400090","240","0090",177.00000000000,1665905.81697999989,288899.64006900002
,St Leonardtown,,"0","1796","1796",,"1800",Calvert,"240","0090","52","70",CALVERT,Maryland,"52","70",24009.00000000000,G2400090,"2400090","240","0090",177.00000000000,1665905.81697999989,288899.64006900002
,Calvert,,"0","1796","2000","1796","1800",Calvert,"240","0090","52","70",CALVERT,Maryland,"52","70",24009.00000000000,G2400090,"2400090","240","0090",177.00000000000,1665905.81697999989,288899.64006900002
,St Marys,,"1","1796","2000","1796","1800",Camden,"130","0390","44","390",CAMDEN,Georgia,"44","390",13039.00000000000,G1300390,"1300390","130","0390",14.00000000000,1354457.07670999994,-631937.25745200005
,Indiantown,,"0","1796","2000","1796","1800",Camden,"370","0290","47","290",CAMDEN,North Carolina,"47","290",37029.00000000000,G3700290,"3700290","370","0290",85.00000000000,1746289.29139999999,58112.25771180000
,Sawyers Ferry,,,"1796","1792",,"1800",Camden,"370","0290","47","290",CAMDEN,North Carolina,"47","290",37029.00000000000,G3700290,"3700290","370","0290",85.00000000000,1746289.29139999999,58112.25771180000
,New Lebanon,,"0","1804","2000","1804","1800",Camden,"370","0290","47","290",CAMDEN,North Carolina,"47","290",37029.00000000000,G3700290,"3700290","370","0290",85.00000000000,1746289.29139999999,58112.25771180000
,Newport,,"0","1804","1794",,"1800",Campbell,"210","0370","51","370",CAMPBELL,Kentucky,"51","370",21037.00000000000,G2100370,"2100370","210","0370",38.00000000000,988710.95927300001,221404.90436099999
,New London,,"0","1796","1794",,"1800",Campbell,"510","0310","40","310",CAMPBELL,Virginia,"40","310",51031.00000000000,G5100310,"5100310","510","0310",134.00000000000,1480184.80465000006,103029.91732900000
,Lynchburg,,"0","1796","2000","1796","1800",Campbell,"510","0310","40","310",CAMPBELL,Virginia,"40","310",51031.00000000000,G5100310,"5100310","510","0310",134.00000000000,1480184.80465000006,103029.91732900000
,Post Office,,"0","1804","1794",,"1800",Campbell,"510","0310","40","310",CAMPBELL,Virginia,"40","310",51031.00000000000,G5100310,"5100310","510","0310",134.00000000000,1480184.80465000006,103029.91732900000
,Cape May,,"0","1796","1804",,"1800",Cape May,"340","0090","12","90",CAPE MAY,New Jersey,"12","90",34009.00000000000,G3400090,"3400090","340","0090",214.00000000000,1800160.56261999998,385437.84366700001
,Whitlesboro,,"0","1804","1800",,"1800",Caroline,"240","0110","52","90",CAROLINE,Maryland,"52","90",24011.00000000000,G2400110,"2400110","240","0110",323.00000000000,1720529.79945999989,337189.46570800000
,Greensboro,,"0","1804","1800",,"1800",Caroline,"240","0110","52","90",CAROLINE,Maryland,"52","90",24011.00000000000,G2400110,"2400110","240","0110",323.00000000000,1720529.79945999989,337189.46570800000
,Denton,,"0","1804","1800",,"1800",Caroline,"240","0110","52","90",CAROLINE,Maryland,"52","90",24011.00000000000,G2400110,"2400110","240","0110",323.00000000000,1720529.79945999989,337189.46570800000
,Bowling Green,,"0","1796","1789",,"1800",Caroline,"510","0330","40","330",CAROLINE,Virginia,"40","330",51033.00000000000,G5100330,"5100330","510","0330",135.00000000000,1611421.70050000004,217725.63816000000
"1789",Port Royal,,"1","1796","1789",,"1800",Caroline,"510","0330","40","330",CAROLINE,Virginia,"40","330",51033.00000000000,G5100330,"5100330","510","0330",135.00000000000,1611421.70050000004,217725.63816000000
,CHilesburg,,"0","1804","1800",,"1800",Caroline,"510","0330","40","330",CAROLINE,Virginia,"40","330",51033.00000000000,G5100330,"5100330","510","0330",135.00000000000,1611421.70050000004,217725.63816000000
,Elizabethtown,,"0","1804","2000","1804","1800",Carter,"470","0190","54","190",CARTER,Tennessee,"54","190",47019.00000000000,G4700190,"4700190","470","0190",426.00000000000,1238349.28245000006,-37084.78817610001
,Beauford,,"0","1804","1797",,"1800",Carteret,"370","0310","47","310",CARTERET,North Carolina,"47","310",37031.00000000000,G3700310,"3700310","370","0310",86.00000000000,1740470.48900999990,-123060.18749900001
,Leasburg,,"0","1796","1802",,"1800",Caswell,"370","0330","47","330",CASWELL,North Carolina,"47","330",37033.00000000000,G3700330,"3700330","370","0330",87.00000000000,1473651.06997999991,5554.52689647000
,Post Office,,"0","1804","1794",,"1800",Caswell,"370","0330","47","330",CASWELL,North Carolina,"47","330",37033.00000000000,G3700330,"3700330","370","0330",87.00000000000,1473651.06997999991,5554.52689647000
,Scipio,,"0","1796","2000","1796","1800",Cayuga,"360","0110","13","110",CAYUGA,New York,"13","110",36011.00000000000,G3600110,"3600110","360","0110",225.00000000000,1562205.89523999998,754945.82850900001
,Seneca Falls,,"0","1804","1797",,"1800",Cayuga,"360","0110","13","110",CAYUGA,New York,"13","110",36011.00000000000,G3600110,"3600110","360","0110",225.00000000000,1562205.89523999998,754945.82850900001
,Romulus,,"0","1804","1802",,"1800",Cayuga,"360","0110","13","110",CAYUGA,New York,"13","110",36011.00000000000,G3600110,"3600110","360","0110",225.00000000000,1562205.89523999998,754945.82850900001
,Ovid,,"0","1804","1802",,"1800",Cayuga,"360","0110","13","110",CAYUGA,New York,"13","110",36011.00000000000,G3600110,"3600110","360","0110",225.00000000000,1562205.89523999998,754945.82850900001
,Hector,,"0","1804","1802",,"1800",Cayuga,"360","0110","13","110",CAYUGA,New York,"13","110",36011.00000000000,G3600110,"3600110","360","0110",225.00000000000,1562205.89523999998,754945.82850900001
,Ithica,,"0","1804","1804",,"1800",Cayuga,"360","0110","13","110",CAYUGA,New York,"13","110",36011.00000000000,G3600110,"3600110","360","0110",225.00000000000,1562205.89523999998,754945.82850900001
,Sempronius,,"0","1804","1800",,"1800",Cayuga,"360","0110","13","110",CAYUGA,New York,"13","110",36011.00000000000,G3600110,"3600110","360","0110",225.00000000000,1562205.89523999998,754945.82850900001
,Warwick,,"0","1796","1791",,"1800",Cecil,"240","0150","52","130",CECIL,Maryland,"52","130",24015.00000000000,G2400150,"2400150","240","0150",178.00000000000,1694801.86450999998,412105.87459100003
"1789",Elkto,,"0","1796","1789",,"1800",Cecil,"240","0150","52","130",CECIL,Maryland,"52","130",24015.00000000000,G2400150,"2400150","240","0150",178.00000000000,1694801.86450999998,412105.87459100003
,Charleston,,"0","1804","1776","1804","1800",Cecil,"240","0150","52","130",CECIL,Maryland,"52","130",24015.00000000000,G2400150,"2400150","240","0150",178.00000000000,1694801.86450999998,412105.87459100003
,Post OFfice,,"0","1804","1802",,"1800",Cecil,"240","0150","52","130",CECIL,Maryland,"52","130",24015.00000000000,G2400150,"2400150","240","0150",178.00000000000,1694801.86450999998,412105.87459100003
,Post Office,,"0","1804","2000","1804","1800",Cecil,"240","0150","52","130",CECIL,Maryland,"52","130",24015.00000000000,G2400150,"2400150","240","0150",178.00000000000,1694801.86450999998,412105.87459100003
,Port Tobacco,,"1","1796","1792",,"1800",Charles,"240","0170","52","150",CHARLES,Maryland,"52","150",24017.00000000000,G2400170,"2400170","240","0170",179.00000000000,1631206.97539000004,276567.18654600001
,Allens Fresh,,"0","1796","1792",,"1800",Charles,"240","0170","52","150",CHARLES,Maryland,"52","150",24017.00000000000,G2400170,"2400170","240","0170",179.00000000000,1631206.97539000004,276567.18654600001
,Newport,,"0","1796","1792",,"1800",Charles,"240","0170","52","150",CHARLES,Maryland,"52","150",24017.00000000000,G2400170,"2400170","240","0170",179.00000000000,1631206.97539000004,276567.18654600001
,Benedict,,"0","1796","1796",,"1800",Charles,"240","0170","52","150",CHARLES,Maryland,"52","150",24017.00000000000,G2400170,"2400170","240","0170",179.00000000000,1631206.97539000004,276567.18654600001
,Cedar,,"1","1804","2000","1804","1800",Charles,"240","0170","52","150",CHARLES,Maryland,"52","150",24017.00000000000,G2400170,"2400170","240","0170",179.00000000000,1631206.97539000004,276567.18654600001
,Aethop,,"0","1804","1800",,"1800",Charles,"240","0170","52","150",CHARLES,Maryland,"52","150",24017.00000000000,G2400170,"2400170","240","0170",179.00000000000,1631206.97539000004,276567.18654600001
,Monks Corner,,"0","1796","2000","1796","1800",Charleston,"450","0190","48","190",CHARLESTON,South Carolina,"48","190",45019.00000000000,G4500190,"4500190","450","0190",405.00000000000,1482078.57994999993,-368384.77177499997
,St Stephens,,"0","1804","2000","1804","1800",Charleston,"450","0190","48","190",CHARLESTON,South Carolina,"48","190",45019.00000000000,G4500190,"4500190","450","0190",405.00000000000,1482078.57994999993,-368384.77177499997
,Pinewville,,"0","1804","2000","1804","1800",Charleston,"450","0190","48","190",CHARLESTON,South Carolina,"48","190",45019.00000000000,G4500190,"4500190","450","0190",405.00000000000,1482078.57994999993,-368384.77177499997
,Charlotte,,"0","1796","1794",,"1800",Charlotte,"510","0370","40","370",CHARLOTTE,Virginia,"40","370",51037.00000000000,G5100370,"5100370","510","0370",137.00000000000,1519126.68870999990,85741.02889140000
,Williesville,,"0","1804","1800",,"1800",Charlotte,"510","0370","40","370",CHARLOTTE,Virginia,"40","370",51037.00000000000,G5100370,"5100370","510","0370",137.00000000000,1519126.68870999990,85741.02889140000
,Wheelers Spring,,"0","1804","1800",,"1800",Charlotte,"510","0370","40","370",CHARLOTTE,Virginia,"40","370",51037.00000000000,G5100370,"5100370","510","0370",137.00000000000,1519126.68870999990,85741.02889140000
,Reads,,"0","1804","1800",,"1800",Charlotte,"510","0370","40","370",CHARLOTTE,Virginia,"40","370",51037.00000000000,G5100370,"5100370","510","0370",137.00000000000,1519126.68870999990,85741.02889140000
,Savannah,,"1","1796","2000","1796","1800",Chatham,"130","0510","44","510",CHATHAM,Georgia,"44","510",13051.00000000000,G1300510,"1300510","130","0510",15.00000000000,1391168.62654000008,-502527.43431500002
,Chatham,,"0","1796","2000","1796","1800",Chatham,"370","0370","47","370",CHATHAM,North Carolina,"47","370",37037.00000000000,G3700370,"3700370","370","0370",88.00000000000,1494204.80227000010,-69662.16362280000
,Post Office,,"0","1804","2000","1804","1800",Chatham,"370","0370","47","370",CHATHAM,North Carolina,"47","370",37037.00000000000,G3700370,"3700370","370","0370",88.00000000000,1494204.80227000010,-69662.16362280000
,Salt Springs,,"0","1796","1798",,"1800",Chenango,"360","0170","13","170",CHENANGO,New York,"13","170",36017.00000000000,G3600170,"3600170","360","0170",226.00000000000,1646838.15769000002,756488.64426700003
,Oneida,,"0","1796","1804",,"1800",Chenango,"360","0170","13","170",CHENANGO,New York,"13","170",36017.00000000000,G3600170,"3600170","360","0170",226.00000000000,1646838.15769000002,756488.64426700003
,Oxford Academy,,"0","1796","1796",,"1800",Chenango,"360","0170","13","170",CHENANGO,New York,"13","170",36017.00000000000,G3600170,"3600170","360","0170",226.00000000000,1646838.15769000002,756488.64426700003
,Cazenovia,,"0","1804","1799",,"1800",Chenango,"360","0170","13","170",CHENANGO,New York,"13","170",36017.00000000000,G3600170,"3600170","360","0170",226.00000000000,1646838.15769000002,756488.64426700003
,Deruyter,,"0","1804","1802",,"1800",Chenango,"360","0170","13","170",CHENANGO,New York,"13","170",36017.00000000000,G3600170,"3600170","360","0170",226.00000000000,1646838.15769000002,756488.64426700003
,Sherburne,,"0","1804","1800",,"1800",Chenango,"360","0170","13","170",CHENANGO,New York,"13","170",36017.00000000000,G3600170,"3600170","360","0170",226.00000000000,1646838.15769000002,756488.64426700003
,Hamilton,,"0","1804","1800",,"1800",Chenango,"360","0170","13","170",CHENANGO,New York,"13","170",36017.00000000000,G3600170,"3600170","360","0170",226.00000000000,1646838.15769000002,756488.64426700003
